Id,Age,Income,Home,Emp_length,Intent,Amount,Rate,Status,Percent_income,Default,Cred_length
15183,24,125000,MORTGAGE,2.0,PERSONAL,15000,7.66,0,0.12,N,3
25335,27,83886,MORTGAGE,11.0,VENTURE,15000,6.03,0,0.18,N,6
3400,23,56000,RENT,3.0,DEBTCONSOLIDATION,11000,7.49,0,0.2,N,4
15112,23,122000,MORTGAGE,5.0,PERSONAL,12000,7.29,0,0.1,N,3
11390,22,74004,MORTGAGE,6.0,EDUCATION,12000,,0,0.16,N,4
10337,24,67000,OWN,2.0,MEDICAL,16000,12.69,0,0.24,N,4
12288,24,80000,MORTGAGE,0.0,EDUCATION,18000,7.51,0,0.23,N,3
32305,66,300000,MORTGAGE,3.0,PERSONAL,28000,6.62,0,0.09,N,23
19586,31,65000,RENT,2.0,HOMEIMPROVEMENT,3000,5.42,0,0.05,N,5
3234,22,36000,MORTGAGE,1.0,MEDICAL,3500,,0,0.1,N,2
17190,24,22680,RENT,9.0,VENTURE,7000,10.62,1,0.31,N,2
29292,39,110000,RENT,17.0,MEDICAL,21000,11.11,0,0.19,N,16
30528,37,95000,RENT,0.0,DEBTCONSOLIDATION,7500,7.51,0,0.08,N,16
3278,25,21600,RENT,3.0,PERSONAL,3600,10.99,0,0.17,N,4
15364,23,130008,MORTGAGE,0.0,MEDICAL,9000,7.74,0,0.07,N,2
3205,23,36000,MORTGAGE,7.0,EDUCATION,2000,11.49,0,0.06,N,2
4052,23,69360,RENT,5.0,DEBTCONSOLIDATION,4000,7.74,0,0.06,N,3
5964,22,39000,RENT,1.0,HOMEIMPROVEMENT,5600,14.96,1,0.14,N,4
11589,22,70000,RENT,4.0,EDUCATION,10000,12.69,0,0.14,N,4
20179,34,36000,RENT,1.0,MEDICAL,4000,13.61,0,0.11,N,10
5979,23,48000,MORTGAGE,7.0,EDUCATION,10000,10.65,0,0.21,N,4
22733,27,57600,MORTGAGE,3.0,MEDICAL,3000,11.11,0,0.05,N,6
25051,32,80000,MORTGAGE,14.0,DEBTCONSOLIDATION,15350,8.49,0,0.19,N,7
14971,23,120000,MORTGAGE,7.0,DEBTCONSOLIDATION,15000,,0,0.13,N,4
28080,35,30720,MORTGAGE,4.0,HOMEIMPROVEMENT,6000,7.49,0,0.2,N,6
6908,25,82000,RENT,5.0,MEDICAL,6000,,0,0.07,N,3
3155,25,36000,MORTGAGE,1.0,MEDICAL,5100,8.9,0,0.14,N,4
31064,44,62400,RENT,,HOMEIMPROVEMENT,10000,16.82,1,0.16,N,15
8584,21,53000,MORTGAGE,4.0,PERSONAL,14400,7.49,1,0.27,N,2
12945,26,80000,RENT,10.0,VENTURE,12000,11.83,0,0.15,N,3
5728,25,26400,RENT,5.0,EDUCATION,5300,8.49,0,0.2,N,3
17345,23,42000,RENT,0.0,VENTURE,5000,,1,0.12,N,3
22958,28,36000,RENT,0.0,MEDICAL,8000,12.84,0,0.22,N,6
12731,21,37500,OWN,5.0,VENTURE,6000,11.49,0,0.16,N,3
11717,23,78000,RENT,7.0,DEBTCONSOLIDATION,10000,5.79,0,0.13,N,3
28078,27,31000,RENT,0.0,PERSONAL,4000,10.74,0,0.13,N,10
7233,24,52000,MORTGAGE,8.0,EDUCATION,3000,7.66,0,0.06,N,4
27110,28,111000,MORTGAGE,12.0,DEBTCONSOLIDATION,25000,19.79,1,0.23,N,5
19701,35,19000,RENT,2.0,HOMEIMPROVEMENT,3300,13.85,1,0.17,N,6
17332,25,82560,RENT,6.0,DEBTCONSOLIDATION,4500,7.42,0,0.05,N,4
13431,22,91200,OWN,6.0,PERSONAL,5000,11.48,0,0.05,N,2
4284,25,138000,RENT,1.0,EDUCATION,4500,13.43,0,0.03,N,3
31725,40,115000,MORTGAGE,16.0,HOMEIMPROVEMENT,10000,11.11,1,0.09,N,11
7958,22,54000,RENT,0.0,DEBTCONSOLIDATION,7000,13.61,0,0.13,N,4
12378,24,80004,OWN,8.0,HOMEIMPROVEMENT,25000,10.36,0,0.31,N,3
12066,25,62050,MORTGAGE,7.0,MEDICAL,18300,10.62,1,0.25,N,3
5052,25,41496,RENT,7.0,EDUCATION,5000,10.83,1,0.12,N,3
22020,28,65000,RENT,3.0,HOMEIMPROVEMENT,7000,8.49,0,0.11,N,6
14025,23,72150,RENT,3.0,VENTURE,14000,10.75,0,0.19,N,3
15530,24,143123,MORTGAGE,2.0,PERSONAL,4000,12.61,0,0.03,N,4
22947,31,36000,RENT,4.0,MEDICAL,8000,10.65,0,0.22,N,6
14587,25,110000,MORTGAGE,5.0,EDUCATION,10800,6.92,0,0.1,N,3
10844,22,70000,MORTGAGE,5.0,VENTURE,21000,8.88,0,0.3,N,3
12562,25,60000,RENT,3.0,PERSONAL,12000,14.26,0,0.2,N,4
1331,24,24000,RENT,1.0,PERSONAL,1000,17.99,1,0.04,N,3
16777,26,53000,OWN,2.0,VENTURE,2500,9.91,0,0.05,N,2
29918,49,115000,RENT,16.0,PERSONAL,10000,10.37,0,0.09,N,17
13620,24,95000,MORTGAGE,7.0,HOMEIMPROVEMENT,10000,10.65,0,0.11,N,4
6942,23,50400,OWN,7.0,EDUCATION,7000,15.99,0,0.14,N,2
18451,30,22000,MORTGAGE,1.0,EDUCATION,5375,12.21,0,0.24,N,9
19,24,10800,MORTGAGE,8.0,EDUCATION,1750,10.99,1,0.16,N,2
8224,22,56004,MORTGAGE,6.0,MEDICAL,6000,11.86,0,0.11,N,3
19855,35,36000,OWN,3.0,VENTURE,8000,12.53,0,0.22,N,10
13139,26,88900,OWN,2.0,MEDICAL,5000,11.83,0,0.06,N,4
16520,26,32000,RENT,3.0,DEBTCONSOLIDATION,5000,6.03,0,0.16,N,2
24229,31,70000,MORTGAGE,11.0,EDUCATION,2000,7.4,0,0.03,N,7
28542,28,82300,RENT,3.0,VENTURE,3600,9.63,0,0.04,N,6
7522,23,25000,RENT,0.0,EDUCATION,6400,12.84,0,0.26,N,3
18313,29,117000,RENT,6.0,PERSONAL,21000,10.65,0,0.18,N,9
959,25,36400,RENT,2.0,PERSONAL,18200,9.91,1,0.5,N,4
2910,23,78000,RENT,5.0,VENTURE,3000,16.89,0,0.04,N,3
9909,23,46200,RENT,5.0,PERSONAL,9000,9.99,0,0.19,N,3
2549,22,30000,RENT,3.0,PERSONAL,3000,11.12,0,0.1,N,3
7799,22,48996,OTHER,3.0,DEBTCONSOLIDATION,10000,14.11,1,0.2,N,4
29255,38,17108,MORTGAGE,7.0,EDUCATION,4375,7.51,1,0.26,N,17
18703,29,40000,RENT,12.0,DEBTCONSOLIDATION,16000,11.71,1,0.4,N,6
6357,22,49000,MORTGAGE,4.0,VENTURE,7000,9.32,0,0.14,N,2
13147,26,104000,RENT,3.0,PERSONAL,12000,12.21,0,0.12,N,3
20841,28,48879,RENT,4.0,PERSONAL,5000,12.42,0,0.1,N,7
2548,25,30000,RENT,3.0,PERSONAL,3000,13.61,0,0.1,N,2
14701,21,40000,RENT,6.0,DEBTCONSOLIDATION,15000,14.27,1,0.38,N,3
7930,25,55000,MORTGAGE,9.0,HOMEIMPROVEMENT,8500,,0,0.15,N,2
10885,23,70000,MORTGAGE,7.0,PERSONAL,6000,7.51,0,0.09,N,2
28845,34,30000,RENT,5.0,MEDICAL,4200,5.79,0,0.14,N,8
10448,26,30000,RENT,1.0,DEBTCONSOLIDATION,10000,6.99,1,0.33,N,4
30630,36,60000,MORTGAGE,12.0,EDUCATION,15000,7.88,0,0.25,N,17
9198,24,60000,MORTGAGE,8.0,PERSONAL,10000,14.42,0,0.17,N,4
14523,24,109000,MORTGAGE,8.0,EDUCATION,6000,11.99,0,0.06,N,4
19575,30,35000,OWN,8.0,MEDICAL,10000,10.65,0,0.29,N,6
14224,24,102000,OWN,5.0,PERSONAL,23800,8.9,0,0.23,N,2
11037,23,38000,RENT,1.0,MEDICAL,4100,,1,0.11,N,4
12613,26,83957,MORTGAGE,4.0,MEDICAL,3000,8.94,0,0.04,N,3
15924,21,9600,RENT,4.0,HOMEIMPROVEMENT,2000,15.99,1,0.21,N,3
15968,24,55000,MORTGAGE,8.0,MEDICAL,1800,7.49,0,0.03,N,3
17907,28,280000,MORTGAGE,3.0,HOMEIMPROVEMENT,20000,11.36,0,0.07,N,5
25286,34,60000,RENT,3.0,VENTURE,12000,6.92,0,0.2,N,9
15022,24,23000,RENT,2.0,EDUCATION,1600,7.68,0,0.07,N,2
2578,22,33000,MORTGAGE,5.0,DEBTCONSOLIDATION,12375,7.29,0,0.38,N,2
628,24,52559,RENT,9.0,HOMEIMPROVEMENT,20000,,1,0.38,N,3
28545,31,60000,OWN,0.0,VENTURE,24250,12.18,0,0.4,N,5
7570,24,39500,RENT,0.0,PERSONAL,6400,10.36,0,0.16,N,2
1669,24,60000,RENT,0.0,HOMEIMPROVEMENT,1675,6.54,0,0.03,N,4
8431,24,79500,RENT,2.0,VENTURE,7500,16.89,1,0.09,N,4
3965,23,50000,RENT,1.0,MEDICAL,4000,5.42,0,0.08,N,2
29893,36,40500,MORTGAGE,5.0,VENTURE,7475,5.42,0,0.18,N,13
8715,23,29000,RENT,7.0,EDUCATION,8000,12.73,1,0.28,N,3
11019,24,71000,OWN,,HOMEIMPROVEMENT,10000,5.79,0,0.14,N,3
10142,21,28800,RENT,1.0,EDUCATION,9600,10.37,1,0.33,N,3
31081,41,58650,MORTGAGE,15.0,MEDICAL,12000,11.14,1,0.17,N,16
22164,27,46800,MORTGAGE,,MEDICAL,8000,15.7,1,0.17,N,8
4437,22,41504,RENT,6.0,EDUCATION,4800,12.99,0,0.12,N,4
15879,21,90200,RENT,2.0,PERSONAL,19125,13.92,0,0.21,N,4
2776,24,56000,RENT,8.0,VENTURE,12000,11.49,0,0.21,N,2
22097,27,16800,RENT,3.0,DEBTCONSOLIDATION,6500,11.99,1,0.39,N,8
18191,29,160800,RENT,3.0,VENTURE,4800,10.99,0,0.03,N,5
31714,45,125000,MORTGAGE,14.0,PERSONAL,10000,,0,0.08,N,12
27470,27,75000,RENT,2.0,DEBTCONSOLIDATION,15000,14.35,0,0.2,N,5
25376,34,84000,MORTGAGE,15.0,PERSONAL,9250,11.36,0,0.11,N,8
1654,23,10008,RENT,,DEBTCONSOLIDATION,1600,10.36,1,0.16,N,2
16274,26,200000,MORTGAGE,4.0,MEDICAL,15000,14.79,0,0.07,N,4
27814,31,235000,OWN,5.0,MEDICAL,11200,15.65,0,0.05,N,5
17641,25,33000,MORTGAGE,9.0,VENTURE,3000,11.99,0,0.09,N,3
26407,27,30000,RENT,0.0,MEDICAL,14300,10.39,1,0.48,N,6
24850,30,77000,MORTGAGE,5.0,DEBTCONSOLIDATION,1500,6.39,0,0.02,N,7
15365,23,130104,MORTGAGE,7.0,VENTURE,24000,6.54,0,0.18,N,2
17108,22,32000,RENT,0.0,MEDICAL,3200,10.2,0,0.1,N,4
8243,22,56400,MORTGAGE,6.0,EDUCATION,17300,15.62,0,0.31,N,4
26675,30,44000,RENT,0.0,MEDICAL,2000,7.29,0,0.05,N,8
25290,28,60000,RENT,3.0,PERSONAL,12000,6.17,0,0.2,N,6
16584,23,90000,MORTGAGE,1.0,EDUCATION,12000,12.18,0,0.13,N,4
20955,29,46296,RENT,14.0,EDUCATION,8800,14.42,0,0.19,N,7
15126,24,94102,MORTGAGE,8.0,MEDICAL,8475,12.99,1,0.08,N,4
13621,24,95000,MORTGAGE,7.0,DEBTCONSOLIDATION,15000,12.69,0,0.16,N,2
9590,25,30000,RENT,0.0,HOMEIMPROVEMENT,8300,8.9,1,0.28,N,3
21951,27,115000,RENT,3.0,VENTURE,6000,7.4,0,0.05,N,5
20976,32,44004,RENT,2.0,DEBTCONSOLIDATION,5000,18.25,1,0.11,N,5
4318,22,48000,RENT,2.0,MEDICAL,4650,10.99,0,0.1,N,4
19966,28,75000,RENT,0.0,MEDICAL,10500,9.63,0,0.14,N,10
27046,30,38400,RENT,6.0,DEBTCONSOLIDATION,1600,13.49,0,0.04,N,10
29549,36,32000,RENT,2.0,MEDICAL,2400,18.79,1,0.07,N,14
22608,29,27600,RENT,2.0,EDUCATION,7500,6.62,0,0.27,N,9
13987,24,62004,RENT,6.0,VENTURE,14000,8.59,0,0.23,N,4
12580,24,60500,RENT,9.0,EDUCATION,12000,16.49,0,0.2,N,2
3757,24,27000,RENT,8.0,MEDICAL,4000,10.75,0,0.15,N,4
16952,23,38000,RENT,7.0,PERSONAL,12000,11.71,1,0.32,N,4
11340,26,57600,RENT,10.0,HOMEIMPROVEMENT,10000,6.62,0,0.17,N,4
26571,30,106000,MORTGAGE,11.0,VENTURE,10000,,0,0.09,N,9
10097,26,47000,RENT,5.0,PERSONAL,9500,12.87,0,0.2,N,4
21372,35,36000,RENT,1.0,VENTURE,5600,13.06,0,0.16,N,7
21504,27,25200,RENT,3.0,MEDICAL,6000,7.9,0,0.24,N,5
28250,27,42000,RENT,1.0,PERSONAL,3000,11.83,0,0.07,N,9
18326,31,42000,RENT,1.0,VENTURE,20000,13.57,1,0.48,N,6
14267,24,103000,OWN,8.0,EDUCATION,24000,16.77,0,0.23,N,3
21161,30,75000,RENT,0.0,PERSONAL,5000,10.62,0,0.07,N,5
25153,34,80000,MORTGAGE,4.0,HOMEIMPROVEMENT,12000,,0,0.15,N,10
28849,27,82500,MORTGAGE,3.0,DEBTCONSOLIDATION,11100,8.94,0,0.13,N,7
8886,23,60000,MORTGAGE,3.0,MEDICAL,4000,7.66,0,0.07,N,2
11968,25,30840,RENT,2.0,VENTURE,11200,17.27,1,0.36,N,4
13811,23,96000,MORTGAGE,7.0,DEBTCONSOLIDATION,5000,7.51,0,0.05,N,2
26520,35,105000,MORTGAGE,11.0,EDUCATION,10000,,0,0.1,N,10
7698,23,28685,RENT,3.0,DEBTCONSOLIDATION,7000,12.73,0,0.24,N,2
8506,24,58000,MORTGAGE,6.0,DEBTCONSOLIDATION,2200,7.4,0,0.04,N,3
4625,25,42000,MORTGAGE,9.0,HOMEIMPROVEMENT,12000,9.91,0,0.29,N,2
11617,25,70000,RENT,0.0,MEDICAL,10000,10.95,0,0.14,N,3
19858,33,36000,OWN,0.0,PERSONAL,10000,7.74,0,0.28,N,7
27206,29,126000,MORTGAGE,5.0,VENTURE,7000,16.02,0,0.06,N,5
30906,39,70000,MORTGAGE,11.0,MEDICAL,19500,7.9,0,0.28,N,14
12434,26,43680,RENT,0.0,PERSONAL,12000,10.37,0,0.27,N,2
28269,34,98000,OWN,19.0,MEDICAL,16000,10.99,0,0.16,N,10
19344,30,32004,OWN,4.0,VENTURE,5500,8.0,0,0.17,N,9
22070,34,105000,RENT,3.0,MEDICAL,7000,9.63,0,0.07,N,10
6921,24,84996,RENT,1.0,MEDICAL,6000,6.03,0,0.07,N,3
13297,23,90000,OWN,7.0,MEDICAL,8500,5.79,0,0.09,N,4
31521,41,180000,RENT,16.0,DEBTCONSOLIDATION,14000,6.03,0,0.08,N,15
2823,22,34900,MORTGAGE,6.0,DEBTCONSOLIDATION,4000,9.99,0,0.11,N,2
15387,24,65000,RENT,5.0,PERSONAL,15000,6.17,0,0.23,N,2
13492,26,92400,MORTGAGE,8.0,MEDICAL,14500,7.88,0,0.16,N,4
5272,25,45000,MORTGAGE,9.0,EDUCATION,5000,,0,0.11,N,3
28025,31,24000,OWN,0.0,VENTURE,6200,11.14,0,0.26,N,10
11425,24,74900,MORTGAGE,8.0,VENTURE,3500,6.39,0,0.05,N,2
22844,29,58800,MORTGAGE,,VENTURE,11400,10.99,0,0.19,N,9
5558,23,63900,RENT,7.0,DEBTCONSOLIDATION,5000,15.99,1,0.08,N,2
6841,21,44000,MORTGAGE,2.0,DEBTCONSOLIDATION,15000,16.0,1,0.34,N,2
4813,22,34992,RENT,1.0,PERSONAL,5000,,0,0.14,N,3
27458,31,75000,RENT,5.0,DEBTCONSOLIDATION,15000,12.69,0,0.2,N,5
29640,40,53000,RENT,2.0,MEDICAL,3000,9.32,0,0.06,N,15
15711,24,156000,MORTGAGE,8.0,EDUCATION,15000,10.25,0,0.1,N,3
14941,24,120000,MORTGAGE,8.0,PERSONAL,8575,,0,0.07,N,3
6560,25,48000,RENT,2.0,PERSONAL,6000,10.37,0,0.13,N,4
18786,28,73000,RENT,3.0,HOMEIMPROVEMENT,1000,,0,0.01,N,7
26010,30,95000,MORTGAGE,4.0,MEDICAL,5600,11.63,0,0.06,N,5
8791,22,39996,RENT,2.0,PERSONAL,8000,7.14,0,0.2,N,4
14602,23,110000,MORTGAGE,8.0,VENTURE,7500,13.72,0,0.07,N,4
28184,29,66000,MORTGAGE,10.0,DEBTCONSOLIDATION,7000,9.91,0,0.11,N,6
31811,38,150000,MORTGAGE,3.0,DEBTCONSOLIDATION,7500,10.0,0,0.05,N,13
6272,21,31200,RENT,1.0,DEBTCONSOLIDATION,6000,16.89,1,0.19,N,3
17041,22,48000,RENT,6.0,VENTURE,15000,9.63,1,0.31,N,4
32006,44,60000,MORTGAGE,4.0,HOMEIMPROVEMENT,15000,,0,0.25,N,11
26065,31,95000,MORTGAGE,1.0,DEBTCONSOLIDATION,25000,10.08,0,0.26,N,6
24840,27,77000,MORTGAGE,12.0,EDUCATION,4900,6.03,0,0.06,N,7
7197,21,52000,MORTGAGE,5.0,DEBTCONSOLIDATION,5000,7.9,0,0.1,N,3
2215,25,40000,RENT,9.0,PERSONAL,13250,,1,0.33,N,3
8230,26,56004,MORTGAGE,3.0,EDUCATION,13000,8.59,0,0.23,N,3
8524,25,58000,MORTGAGE,5.0,EDUCATION,3150,6.17,0,0.05,N,4
19552,30,53196,RENT,14.0,PERSONAL,3000,7.66,0,0.06,N,5
3591,23,65000,RENT,7.0,MEDICAL,3600,10.59,0,0.06,N,3
32487,55,78000,MORTGAGE,2.0,DEBTCONSOLIDATION,8000,,1,0.1,N,29
28741,27,60000,RENT,1.0,VENTURE,10000,13.22,0,0.17,N,7
2248,25,31000,MORTGAGE,2.0,PERSONAL,12250,11.36,1,0.4,N,3
26486,28,85000,RENT,1.0,EDUCATION,14400,9.07,0,0.17,N,8
11102,23,72000,OWN,,PERSONAL,15000,6.99,0,0.21,N,2
13790,26,96000,MORTGAGE,10.0,VENTURE,8000,7.29,0,0.08,N,4
22353,30,30475,RENT,2.0,HOMEIMPROVEMENT,7000,,1,0.23,N,5
31796,36,145000,MORTGAGE,4.0,PERSONAL,5000,9.62,0,0.03,N,16
26958,27,120000,MORTGAGE,,DEBTCONSOLIDATION,20000,7.51,0,0.17,N,6
27132,27,125000,MORTGAGE,7.0,EDUCATION,9000,7.51,0,0.07,N,6
24812,27,89904,RENT,1.0,EDUCATION,10000,10.0,0,0.11,N,5
30817,44,65004,MORTGAGE,3.0,EDUCATION,25000,11.86,0,0.38,N,17
6572,22,50000,MORTGAGE,7.0,DEBTCONSOLIDATION,9000,8.49,0,0.18,N,2
12101,23,40000,OWN,6.0,EDUCATION,3000,7.66,0,0.07,N,3
27226,29,127000,MORTGAGE,1.0,PERSONAL,24250,11.36,0,0.19,N,8
13277,25,42000,RENT,8.0,DEBTCONSOLIDATION,12375,7.29,0,0.29,N,4
6648,22,54000,RENT,6.0,PERSONAL,6000,12.98,0,0.11,N,3
32052,46,60000,MORTGAGE,7.0,PERSONAL,3600,6.99,0,0.06,N,13
6446,21,50000,MORTGAGE,5.0,EDUCATION,9000,13.49,0,0.18,N,4
27010,27,120000,MORTGAGE,11.0,PERSONAL,8000,12.61,0,0.07,N,9
23966,28,68000,MORTGAGE,12.0,VENTURE,3250,13.23,0,0.05,N,7
29883,39,24000,RENT,0.0,DEBTCONSOLIDATION,4800,7.49,0,0.2,N,16
3763,25,38400,OWN,9.0,EDUCATION,1000,6.62,0,0.03,N,2
15510,25,140000,MORTGAGE,2.0,EDUCATION,4800,7.88,0,0.03,N,4
10037,23,65000,MORTGAGE,7.0,VENTURE,14400,7.51,0,0.22,N,3
25487,27,85000,OWN,2.0,VENTURE,10000,13.23,0,0.12,N,7
2222,25,46596,RENT,2.0,DEBTCONSOLIDATION,13200,12.53,0,0.28,N,4
19564,35,35000,MORTGAGE,5.0,EDUCATION,8000,12.69,0,0.23,N,6
588,25,34000,RENT,10.0,HOMEIMPROVEMENT,20000,8.88,1,0.59,N,4
25733,30,90000,MORTGAGE,14.0,DEBTCONSOLIDATION,4500,5.99,0,0.05,N,6
31820,38,150000,OWN,0.0,VENTURE,24000,11.83,0,0.16,N,13
3857,25,38880,MORTGAGE,1.0,PERSONAL,9500,7.51,0,0.24,N,4
2132,21,30000,MORTGAGE,0.0,PERSONAL,4750,9.63,1,0.16,N,2
5469,23,45000,MORTGAGE,7.0,VENTURE,5000,6.76,0,0.11,N,3
31207,36,74000,MORTGAGE,4.0,EDUCATION,10250,11.48,1,0.14,N,15
19480,34,33612,MORTGAGE,0.0,PERSONAL,9000,7.74,1,0.27,N,9
30438,36,44000,RENT,4.0,EDUCATION,7000,8.0,0,0.16,N,11
24526,30,74000,OWN,13.0,MEDICAL,10500,10.74,0,0.14,N,8
9868,23,42000,RENT,7.0,VENTURE,9000,8.49,0,0.21,N,4
25473,28,41000,RENT,0.0,VENTURE,3000,11.11,0,0.07,N,6
7567,22,54000,MORTGAGE,5.0,MEDICAL,7000,10.65,0,0.13,N,4
29109,27,78000,MORTGAGE,1.0,VENTURE,5125,8.59,0,0.07,N,8
18438,34,93600,RENT,15.0,EDUCATION,20000,15.31,0,0.21,N,5
16156,23,72000,MORTGAGE,6.0,HOMEIMPROVEMENT,12000,13.61,1,0.17,N,4
23598,27,59000,MORTGAGE,11.0,PERSONAL,3000,7.9,1,0.05,N,9
21011,34,45000,OWN,0.0,VENTURE,7000,5.42,0,0.16,N,5
3956,26,33660,MORTGAGE,0.0,DEBTCONSOLIDATION,4500,5.99,1,0.13,N,2
3349,26,36000,OWN,,PERSONAL,15000,10.25,0,0.42,N,2
32562,61,160000,MORTGAGE,30.0,PERSONAL,24000,10.38,0,0.15,N,21
1438,21,26784,MORTGAGE,,EDUCATION,2000,6.99,1,0.07,N,3
9384,25,61800,OWN,1.0,VENTURE,4000,7.75,0,0.06,N,4
677,24,55000,RENT,2.0,VENTURE,20000,18.64,1,0.36,N,2
508,26,77000,RENT,0.0,VENTURE,22000,6.54,0,0.29,N,3
2220,22,31500,RENT,5.0,EDUCATION,13200,11.71,1,0.42,N,4
32312,51,153000,RENT,2.0,PERSONAL,25000,15.58,1,0.16,N,23
30320,36,51000,MORTGAGE,2.0,VENTURE,1000,11.83,0,0.02,N,12
19052,31,86000,RENT,0.0,PERSONAL,2000,5.99,0,0.02,N,5
12627,21,27600,RENT,2.0,EDUCATION,3000,11.49,0,0.11,N,4
19019,31,33000,RENT,1.0,DEBTCONSOLIDATION,2000,5.79,0,0.06,N,5
18850,28,30000,RENT,,HOMEIMPROVEMENT,1500,9.63,1,0.05,N,10
28563,32,65000,OWN,3.0,EDUCATION,12000,13.35,0,0.18,N,10
20533,33,66000,RENT,5.0,HOMEIMPROVEMENT,4800,13.57,0,0.07,N,7
26655,34,110000,OWN,9.0,HOMEIMPROVEMENT,20000,,0,0.18,N,9
20746,27,38250,RENT,1.0,MEDICAL,5000,7.51,0,0.13,N,5
3074,24,33000,RENT,2.0,VENTURE,3300,12.99,0,0.1,N,4
20807,32,43000,MORTGAGE,6.0,VENTURE,12000,7.88,0,0.28,N,7
24336,31,72000,MORTGAGE,15.0,MEDICAL,1900,7.51,0,0.03,N,6
578,24,33000,RENT,1.0,DEBTCONSOLIDATION,20000,10.99,1,0.61,N,3
4069,23,40000,MORTGAGE,4.0,PERSONAL,6000,,0,0.15,N,2
21484,29,48000,MORTGAGE,3.0,VENTURE,3250,6.76,0,0.07,N,7
4849,22,30000,RENT,2.0,DEBTCONSOLIDATION,5000,14.54,1,0.17,N,4
19593,30,70000,RENT,0.0,MEDICAL,3000,13.98,0,0.04,N,9
19894,31,94527,RENT,7.0,HOMEIMPROVEMENT,11000,7.49,0,0.12,N,9
630,22,54000,RENT,2.0,EDUCATION,20000,9.91,1,0.37,N,4
29682,42,35000,OWN,12.0,PERSONAL,2000,7.37,0,0.06,N,14
9129,24,53000,RENT,5.0,EDUCATION,5100,7.9,0,0.1,N,2
12569,24,83000,MORTGAGE,6.0,HOMEIMPROVEMENT,10400,5.79,0,0.13,N,3
14011,25,100000,MORTGAGE,9.0,HOMEIMPROVEMENT,11650,6.62,0,0.12,N,3
20175,28,36000,RENT,1.0,DEBTCONSOLIDATION,4000,12.42,0,0.11,N,10
4378,21,27000,RENT,,DEBTCONSOLIDATION,4800,13.49,0,0.18,N,4
884,23,11820,RENT,,DEBTCONSOLIDATION,1000,14.65,0,0.08,N,3
31998,37,45000,RENT,1.0,DEBTCONSOLIDATION,9000,11.71,1,0.2,N,16
3092,23,40000,RENT,0.0,VENTURE,3400,6.92,0,0.09,N,3
26712,27,48192,RENT,12.0,DEBTCONSOLIDATION,2000,7.66,0,0.04,N,9
3157,24,35000,RENT,7.0,EDUCATION,3500,6.99,0,0.1,N,2
8790,22,39860,RENT,6.0,PERSONAL,8000,11.11,0,0.2,N,3
18143,28,159000,RENT,5.0,PERSONAL,6000,15.95,1,0.04,N,10
25336,34,25200,RENT,,VENTURE,3000,7.66,0,0.12,N,8
31651,44,120000,MORTGAGE,6.0,HOMEIMPROVEMENT,4000,,0,0.03,N,14
1421,21,26400,OWN,2.0,VENTURE,4000,7.51,0,0.15,N,4
12587,26,65450,MORTGAGE,3.0,MEDICAL,10800,12.21,1,0.14,N,3
6945,25,90000,RENT,4.0,HOMEIMPROVEMENT,6000,7.88,0,0.07,N,3
27109,31,123000,MORTGAGE,7.0,MEDICAL,15000,6.91,0,0.12,N,7
26331,28,100000,MORTGAGE,0.0,EDUCATION,3950,,0,0.04,N,5
21846,29,65000,RENT,2.0,VENTURE,6000,11.14,0,0.09,N,10
17117,22,46000,MORTGAGE,6.0,PERSONAL,4000,10.37,0,0.09,N,2
23456,30,32000,RENT,3.0,HOMEIMPROVEMENT,8400,13.98,1,0.26,N,9
604,24,46500,RENT,5.0,EDUCATION,20000,10.62,1,0.43,N,2
26234,33,99000,MORTGAGE,8.0,MEDICAL,24000,11.36,0,0.24,N,7
20733,27,31513,RENT,11.0,HOMEIMPROVEMENT,5000,6.62,1,0.16,N,7
4550,21,41004,MORTGAGE,5.0,VENTURE,24250,10.75,0,0.59,N,2
22967,31,37681,RENT,16.0,DEBTCONSOLIDATION,8000,10.99,0,0.21,N,7
20946,28,50000,RENT,0.0,HOMEIMPROVEMENT,8825,11.49,0,0.18,N,7
16694,26,52000,MORTGAGE,6.0,PERSONAL,3300,10.99,0,0.06,N,2
27201,28,125004,MORTGAGE,9.0,PERSONAL,12000,7.14,0,0.1,N,5
1782,22,29004,MORTGAGE,6.0,EDUCATION,2500,6.91,0,0.09,N,3
25025,28,80000,MORTGAGE,12.0,DEBTCONSOLIDATION,12000,6.03,0,0.15,N,6
6448,21,40000,RENT,1.0,EDUCATION,6000,10.08,0,0.15,N,3
17930,29,250000,MORTGAGE,12.0,VENTURE,8000,7.51,0,0.03,N,10
8674,21,30000,RENT,5.0,EDUCATION,8000,,0,0.27,N,2
16535,21,30000,MORTGAGE,6.0,MEDICAL,3000,5.99,0,0.1,N,3
25381,27,62400,RENT,5.0,MEDICAL,12000,12.42,0,0.19,N,6
5902,24,47100,MORTGAGE,,PERSONAL,4000,11.49,0,0.08,N,3
6734,25,61000,RENT,9.0,EDUCATION,6000,,0,0.1,N,4
17383,25,75996,MORTGAGE,9.0,DEBTCONSOLIDATION,10000,11.99,0,0.13,N,3
1535,22,27600,MORTGAGE,6.0,DEBTCONSOLIDATION,8400,7.51,0,0.3,N,3
10936,26,48000,RENT,10.0,PERSONAL,4225,9.83,0,0.09,N,2
26817,29,42500,RENT,9.0,VENTURE,15000,7.88,1,0.35,N,7
